lat,lng,risk,geo_4,geo_8,date
40.9,-73.3,0.0,dr7b,dr7bsj8e,2020-03-29
40.9,-73.2,0.0,dr7b,dr7bwm97,2020-03-29
40.9,-73.1,0.0,drk0,drk08td5,2020-03-29
40.9,-73.0,0.2785134650325345,drk0,drk0dve5,2020-03-29
40.9,-72.9,0.22331577320338555,drk0,drk0tjeg,2020-03-29
40.9,-72.8,0.23621219662573212,drk0,drk0xmse,2020-03-29
40.9,-72.7,0.0,drk2,drk29tt7,2020-03-29
40.9,-72.6,0.0,drk2,drk2evw7,2020-03-29
40.9,-72.5,0.0,drk2,drk2wjx5,2020-03-29
40.9,-72.4,0.0,drk8,drk88mxg,2020-03-29
40.9,-72.3,0.0,drk8,drk8dv8e,2020-03-29
40.91,-73.9,0.0,dr72,dr72wr7w,2020-03-29
40.91,-73.8,0.09588624740342266,dr78,dr788xkq,2020-03-29
40.91,-73.6,0.0,dr78,dr78tpqn,2020-03-29
40.91,-73.5,0.0,dr78,dr78xrqy,2020-03-29
40.91,-73.4,0.0,dr7b,dr7b9xry,2020-03-29
40.91,-73.3,0.0,dr7b,dr7bsp2w,2020-03-29
40.91,-73.2,0.0,dr7b,dr7bwr3q,2020-03-29
40.91,-73.1,0.0,drk0,drk08x6n,2020-03-29
40.91,-73.0,0.2830395790367271,drk0,drk0dz7n,2020-03-29
40.91,-72.9,0.3525577455582923,drk0,drk0tp7y,2020-03-29
40.91,-72.8,0.2478907631090155,drk0,drk0xrkw,2020-03-29
40.91,-72.7,0.0,drk2,drk29xmq,2020-03-29
40.91,-72.6,0.0,drk2,drk2ezqq,2020-03-29
40.91,-72.5,0.42723888271407906,drk2,drk2wprn,2020-03-29
40.91,-72.4,0.0,drk8,drk88rry,2020-03-29
40.91,-72.3,0.0,drk8,drk8dz2w,2020-03-29
40.92,-73.9,0.0,dr72,dr72y378,2020-03-29
40.92,-73.8,0.06938950120368688,dr78,dr78b9k2,2020-03-29
40.92,-73.7,0.0,dr78,dr78fcm2,2020-03-29
40.92,-73.6,0.0,dr78,dr78v1q0,2020-03-29
40.92,-73.5,0.0,dr78,dr78z3qb,2020-03-29
40.92,-73.4,0.0,dr7b,dr7bc9rb,2020-03-29
40.92,-73.3,0.0,dr7b,dr7bu128,2020-03-29
40.92,-73.2,0.0,dr7b,dr7by332,2020-03-29
40.92,-73.1,0.0,drk0,drk0b960,2020-03-29
40.92,-73.0,0.0,drk0,drk0fc70,2020-03-29
40.92,-72.9,0.26843608326715435,drk0,drk0v17b,2020-03-29
40.92,-72.8,0.2895636116588466,drk0,drk0z3k8,2020-03-29
40.92,-72.7,0.0,drk2,drk2c9m2,2020-03-29
40.92,-72.6,0.0,drk2,drk2gcq2,2020-03-29
40.92,-72.4,0.0,drk8,drk8b3rb,2020-03-29
40.92,-72.3,0.0,drk8,drk8fc28,2020-03-29
40.93,-73.9,0.09643079931936739,dr72,dr72y75d,2020-03-29
40.93,-73.8,0.07441892472524565,dr78,dr78beh6,2020-03-29
40.93,-73.7,0.10085316194527807,dr78,dr78fgj6,2020-03-29
40.93,-73.5,0.0,dr78,dr78z7nf,2020-03-29
40.93,-73.4,0.0,dr7b,dr7bcepf,2020-03-29
40.93,-73.3,0.0,dr7b,dr7bu50d,2020-03-29
40.93,-73.1,0.0,drk0,drk0be44,2020-03-29
40.93,-73.0,0.0,drk0,drk0fg54,2020-03-29
40.93,-72.9,0.28165961579756643,drk0,drk0v55f,2020-03-29
40.93,-72.8,0.3107756342912846,drk0,drk0z7hd,2020-03-29
40.93,-72.7,0.30502424752993534,drk2,drk2cej6,2020-03-29
40.93,-72.6,0.0,drk2,drk2ggn6,2020-03-29
40.93,-72.4,0.0,drk8,drk8b7pf,2020-03-29
40.93,-72.3,0.0,drk8,drk8fg0d,2020-03-29
40.93,-72.2,0.0,drk8,drk8v51d,2020-03-29
40.94,-73.9,0.0,dr72,dr72ykgs,2020-03-29
40.94,-73.8,0.07195511879571412,dr78,dr78bsuk,2020-03-29
40.94,-73.7,0.07975123630236214,dr78,dr78fuvk,2020-03-29
40.94,-73.5,0.0,dr78,dr78zkyu,2020-03-29
40.94,-73.4,0.0,dr7b,dr7bcszu,2020-03-29
40.94,-73.2,0.0,dr7b,dr7bykck,2020-03-29
40.94,-73.1,0.0,drk0,drk0bsfh,2020-03-29
40.94,-73.0,0.0,drk0,drk0fugh,2020-03-29
40.94,-72.9,0.22862274478226846,drk0,drk0vhgu,2020-03-29
40.94,-72.8,0.2797469398230849,drk0,drk0zkus,2020-03-29
40.94,-72.7,0.0,drk2,drk2csvk,2020-03-29
40.94,-72.6,0.0,drk2,drk2guyk,2020-03-29
40.94,-72.4,0.0,drk8,drk8bkzu,2020-03-29
40.94,-72.3,0.0,drk8,drk8fubs,2020-03-29
40.94,-72.2,0.0,drk8,drk8vhcs,2020-03-29
40.95,-73.9,0.0,dr72,dr72yqex,2020-03-29
40.95,-73.8,0.08063821610820843,dr78,dr78bwsr,2020-03-29
40.95,-73.7,0.09541989226279854,dr78,dr78fytr,2020-03-29
40.95,-73.6,0.0,dr78,dr78vnwp,2020-03-29
40.95,-73.4,0.0,dr7b,dr7bcwxz,2020-03-29
40.95,-73.1,0.0,drk0,drk0bwdp,2020-03-29
40.95,-73.0,0.0,drk0,drk0fyep,2020-03-29
40.95,-72.9,0.2826626986524656,drk0,drk0vnez,2020-03-29
40.95,-72.8,0.2910424419216794,drk0,drk0zqsx,2020-03-29
40.95,-72.7,0.0,drk2,drk2cwtr,2020-03-29
40.95,-72.6,0.0,drk2,drk2gywr,2020-03-29
40.95,-72.5,0.0,drk2,drk2ynxp,2020-03-29
40.95,-72.4,0.0,drk8,drk8bqxz,2020-03-29
40.95,-72.3,0.0,drk8,drk8fy8x,2020-03-29
40.95,-72.2,0.0,drk8,drk8vn9x,2020-03-29
40.96,-73.9,0.0,dr73,dr73n2e9,2020-03-29
40.96,-73.8,0.08220047404903023,dr79,dr7908s3,2020-03-29
40.96,-73.7,0.08497093459528247,dr79,dr794bt3,2020-03-29
40.96,-73.6,0.0,dr79,dr79j0w1,2020-03-29
40.96,-73.1,0.0,drk1,drk108d1,2020-03-29
40.96,-73.0,0.0,drk1,drk14be1,2020-03-29
40.96,-72.9,0.2861812229373749,drk1,drk1j0ec,2020-03-29
40.96,-72.8,0.28288728703927307,drk1,drk1p2s9,2020-03-29
40.96,-72.7,0.0,drk3,drk318t3,2020-03-29
40.96,-72.6,0.0,drk3,drk35bw3,2020-03-29
40.96,-72.5,0.0,drk3,drk3n0x1,2020-03-29
40.96,-72.4,0.0,drk9,drk902xc,2020-03-29
40.96,-72.3,0.0,drk9,drk94b89,2020-03-29
40.96,-72.2,0.0,drk9,drk9j099,2020-03-29
40.97,-73.9,0.09247472140723224,dr73,dr73n67e,2020-03-29
40.97,-73.8,0.07482241516976301,dr79,dr790dk7,2020-03-29
40.97,-73.7,0.0,dr79,dr794fm7,2020-03-29
40.97,-73.4,0.0,dr7c,dr7c1drg,2020-03-29
40.97,-73.2,0.0,dr7c,dr7cn637,2020-03-29
40.97,-73.1,0.0,drk1,drk10d65,2020-03-29
40.97,-73.0,0.0,drk1,drk14f75,2020-03-29
40.97,-72.9,0.3069773347715949,drk1,drk1j47g,2020-03-29
40.97,-72.8,0.33039994940170775,drk1,drk1p6ke,2020-03-29
40.97,-72.7,0.2998143130679676,drk3,drk31dm7,2020-03-29
40.97,-72.6,0.0,drk3,drk35fq7,2020-03-29
40.97,-72.5,0.0,drk3,drk3n4r5,2020-03-29
40.97,-72.4,0.0,drk9,drk906rg,2020-03-29
40.97,-72.3,0.0,drk9,drk94f2e,2020-03-29
40.97,-72.2,0.0,drk9,drk9j43e,2020-03-29
40.97,-72.1,0.0,drk9,drk9p667,2020-03-29
40.98,-73.9,0.0,dr73,dr73nk5t,2020-03-29
40.98,-73.8,0.08342616432358343,dr79,dr790shm,2020-03-29
40.98,-73.7,0.0,dr79,dr794ujm,2020-03-29
40.98,-73.2,0.0,dr7c,dr7cnk1m,2020-03-29
40.98,-72.7,0.34302073332033967,drk3,drk31sjm,2020-03-29
40.98,-72.6,0.34782438945352295,drk3,drk35unm,2020-03-29
40.98,-72.5,0.0,drk3,drk3nhpj,2020-03-29
40.98,-72.4,0.0,drk9,drk90kpv,2020-03-29
40.98,-72.3,0.0,drk9,drk94u0t,2020-03-29
40.98,-72.2,0.0,drk9,drk9jh1t,2020-03-29
40.98,-72.1,0.0,drk9,drk9pk4m,2020-03-29
40.99,-73.9,0.0,dr73,dr73nq58,2020-03-29
40.99,-73.8,0.0,dr79,dr790wh2,2020-03-29
40.99,-73.7,0.09733755395469629,dr79,dr794yj2,2020-03-29
40.99,-73.3,0.0,dr7c,dr7chn08,2020-03-29
40.99,-73.1,0.0,drk1,drk10w40,2020-03-29
40.99,-72.6,0.0,drk3,drk35yn2,2020-03-29
40.99,-72.5,0.0,drk3,drk3nnp0,2020-03-29
40.99,-72.4,0.0,drk9,drk90qpb,2020-03-29
40.99,-72.3,0.0,drk9,drk94y08,2020-03-29
40.99,-72.2,0.0,drk9,drk9jn18,2020-03-29
40.99,-72.1,0.0,drk9,drk9pq42,2020-03-29
41.0,-73.9,0.0,dr73,dr73nrgd,2020-03-29
41.0,-73.8,0.0,dr79,dr790xu6,2020-03-29
41.0,-73.7,0.0,dr79,dr794zv6,2020-03-29
41.0,-73.0,0.0,drk1,drk14zg4,2020-03-29
41.0,-72.7,0.0,drk3,drk31xv6,2020-03-29
41.0,-72.6,0.0,drk3,drk35zy6,2020-03-29
41.0,-72.5,0.0,drk3,drk3npz4,2020-03-29
41.0,-72.4,0.0,drk9,drk90rzf,2020-03-29
41.0,-72.3,0.0,drk9,drk94zbd,2020-03-29
41.0,-72.2,0.0,drk9,drk9jpcd,2020-03-29
41.0,-72.1,0.0,drk9,drk9prf6,2020-03-29
41.01,-73.9,0.0,dr73,dr73q3es,2020-03-29
41.01,-73.8,0.0,dr79,dr7929sk,2020-03-29
41.01,-73.7,0.0,dr79,dr796ctk,2020-03-29
41.01,-72.6,0.0,drk3,drk37cwk,2020-03-29
41.01,-72.5,0.0,drk3,drk3q1xh,2020-03-29
41.01,-72.4,0.0,drk9,drk923xu,2020-03-29
41.01,-72.3,0.0,drk9,drk96c8s,2020-03-29
41.01,-72.2,0.0,drk9,drk9m19s,2020-03-29
41.01,-72.1,0.0,drk9,drk9r3dk,2020-03-29
41.01,-72.0,0.0,drkc,drkc39eh,2020-03-29
41.02,-74.0,0.0,dr73,dr73k56y,2020-03-29
41.02,-73.9,0.0,dr73,dr73q77w,2020-03-29
41.02,-73.8,0.0,dr79,dr792ekq,2020-03-29
41.02,-73.7,0.0,dr79,dr796gmq,2020-03-29
41.02,-72.5,0.0,drk3,drk3q5rn,2020-03-29
41.02,-72.3,0.0,drk9,drk96g2w,2020-03-29
41.02,-72.2,0.0,drk9,drk9m53w,2020-03-29
41.02,-72.0,0.0,drkc,drkc3e7n,2020-03-29
41.03,-74.0,0.0,dr73,dr73kj6c,2020-03-29
41.03,-73.9,0.0,dr73,dr73qm79,2020-03-29
41.03,-73.8,0.0,dr79,dr792tk3,2020-03-29
41.03,-73.7,0.0,dr79,dr796vm3,2020-03-29
41.03,-72.5,0.0,drk3,drk3qjr1,2020-03-29
41.03,-72.4,0.0,drk9,drk92mrc,2020-03-29
41.03,-72.3,0.0,drk9,drk96v29,2020-03-29
41.03,-72.2,0.0,drk9,drk9mj39,2020-03-29
41.03,-72.0,0.0,drkc,drkc3t71,2020-03-29
41.03,-71.9,0.0,drkc,drkc7vk1,2020-03-29
41.04,-74.0,0.0,dr73,dr73kp4g,2020-03-29
41.04,-73.9,0.0,dr73,dr73qr5e,2020-03-29
41.04,-73.8,0.0,dr79,dr792xh7,2020-03-29
41.04,-73.7,0.0,dr79,dr796zj7,2020-03-29
41.04,-72.5,0.0,drk3,drk3qpp5,2020-03-29
41.04,-72.4,0.0,drk9,drk92rpg,2020-03-29
41.04,-72.3,0.0,drk9,drk96z0e,2020-03-29
41.04,-72.2,0.0,drk9,drk9mp1e,2020-03-29
41.04,-72.1,0.0,drk9,drk9rr47,2020-03-29
41.04,-72.0,0.0,drkc,drkc3x55,2020-03-29
41.04,-71.9,0.0,drkc,drkc7zh5,2020-03-29
41.05,-74.0,0.0,dr73,dr73s0fv,2020-03-29
41.05,-73.9,0.0,dr73,dr73w2gt,2020-03-29
41.05,-73.8,0.0,dr79,dr7988um,2020-03-29
41.05,-73.7,0.0,dr79,dr79dbvm,2020-03-29
41.05,-72.5,0.0,drk3,drk3w0zj,2020-03-29
41.05,-72.4,0.0,drk9,drk982zv,2020-03-29
41.05,-72.3,0.0,drk9,drk9dbbt,2020-03-29
41.05,-72.2,0.0,drk9,drk9t0ct,2020-03-29
41.05,-71.9,0.0,drkc,drkcebuj,2020-03-29
41.06,-74.1,0.0,dr73,dr739fdp,2020-03-29
41.06,-74.0,0.0,dr73,dr73s4dz,2020-03-29
41.06,-73.9,0.0,dr73,dr73w6ex,2020-03-29
41.06,-73.8,0.3527469789300588,dr79,dr798dsr,2020-03-29
41.06,-73.7,0.34818681298053333,dr79,dr79dftr,2020-03-29
41.06,-72.5,0.0,drk3,drk3w4xp,2020-03-29
41.06,-72.4,0.0,drk9,drk986xz,2020-03-29
41.06,-72.3,0.0,drk9,drk9df8x,2020-03-29
41.06,-72.0,0.0,drkc,drkc9dep,2020-03-29
41.06,-71.9,0.0,drkc,drkcefsp,2020-03-29
41.07,-74.1,0.2193358659640607,dr73,dr739ud4,2020-03-29
41.07,-74.0,0.0,dr73,dr73shdf,2020-03-29
41.07,-73.9,0.39113894833939994,dr73,dr73wked,2020-03-29
41.07,-73.8,0.37081706959378763,dr79,dr798ss6,2020-03-29
41.07,-73.7,0.4113579176651359,dr79,dr79dut6,2020-03-29
41.07,-72.4,0.0,drk9,drk98kxf,2020-03-29
41.07,-72.3,0.0,drk9,drk9du8d,2020-03-29
41.07,-72.0,0.0,drkc,drkc9se4,2020-03-29
41.07,-71.9,0.0,drkc,drkceus4,2020-03-29
41.08,-74.1,0.0,dr73,dr739y6h,2020-03-29
41.08,-74.0,0.2120550426223122,dr73,dr73sn6u,2020-03-29
41.08,-73.9,0.0,dr73,dr73wq7s,2020-03-29
41.08,-73.8,0.3736754631676069,dr79,dr798wkk,2020-03-29
41.08,-73.7,0.39546839449732984,dr79,dr79dymk,2020-03-29
41.08,-72.4,0.0,drk9,drk98qru,2020-03-29
41.08,-72.3,0.0,drk9,drk9dy2s,2020-03-29
41.08,-72.0,0.0,drkc,drkc9w7h,2020-03-29
41.09,-74.1,0.0,dr73,dr73cb4n,2020-03-29
41.09,-74.0,0.17597153538773547,dr73,dr73u04y,2020-03-29
41.09,-73.9,0.0,dr73,dr73y25w,2020-03-29
41.09,-73.8,0.0,dr79,dr79b8hq,2020-03-29
41.09,-73.7,0.0,dr79,dr79fbjq,2020-03-29
41.09,-72.4,0.0,drk9,drk9b2py,2020-03-29
41.09,-72.3,0.0,drk9,drk9fb0w,2020-03-29
41.1,-74.1,0.18652040997763686,dr73,dr73cf40,2020-03-29
41.1,-74.0,0.21754462194295326,dr73,dr73u44b,2020-03-29
41.1,-73.9,0.0,dr73,dr73y658,2020-03-29
41.1,-73.8,0.36525682403285376,dr79,dr79bdh2,2020-03-29
41.1,-73.7,0.3635020767000184,dr79,dr79ffj2,2020-03-29
41.1,-72.4,0.0,drk9,drk9b6pb,2020-03-29
41.1,-72.3,0.0,drk9,drk9ff08,2020-03-29
41.1,-72.1,0.0,drk9,drk9z642,2020-03-29
41.11,-74.2,0.0,dr71,dr71zec5,2020-03-29
41.11,-74.1,0.20736100825363984,dr73,dr73cgf5,2020-03-29
41.11,-74.0,0.15937804282702414,dr73,dr73u5fg,2020-03-29
41.11,-73.9,0.20527403560739935,dr73,dr73y7ge,2020-03-29
41.11,-73.8,0.34513958557893504,dr79,dr79beu7,2020-03-29
41.11,-73.7,0.5065820247698175,dr79,dr79fgv7,2020-03-29
41.11,-72.4,0.0,drk9,drk9b7zg,2020-03-29
41.11,-72.3,0.0,drk9,drk9fgbe,2020-03-29
41.11,-71.8,0.0,drkc,drkcy5ug,2020-03-29
41.12,-74.2,0.32975140058481184,dr71,dr71zt9j,2020-03-29
41.12,-74.1,0.19718132092421434,dr73,dr73cvdj,2020-03-29
41.12,-74.0,0.16727261861045137,dr73,dr73ujdv,2020-03-29
41.12,-73.9,0.0,dr73,dr73ymet,2020-03-29
41.12,-73.8,0.341169267352796,dr79,dr79btsm,2020-03-29
41.12,-73.7,0.3427536354426056,dr79,dr79fvtm,2020-03-29
41.12,-72.4,0.0,drk9,drk9bmxv,2020-03-29
41.12,-72.3,0.0,drk9,drk9fv8t,2020-03-29
41.13,-74.2,0.5409925640837197,dr71,dr71zx3p,2020-03-29
41.13,-74.1,0.17609883903710496,dr73,dr73cz6p,2020-03-29
41.13,-74.0,0.16644914642036418,dr73,dr73up6z,2020-03-29
41.13,-73.9,0.0,dr73,dr73yr7x,2020-03-29
41.13,-73.8,0.31159638541266627,dr79,dr79bxkr,2020-03-29
41.13,-73.7,0.32775254098773066,dr79,dr79fzmr,2020-03-29
41.13,-72.4,0.0,drk9,drk9brrz,2020-03-29
41.13,-72.3,0.0,drk9,drk9fz2x,2020-03-29
41.14,-74.2,0.229799219574292,dr74,dr74p931,2020-03-29
41.14,-74.1,0.20622953263224164,dr76,dr761c61,2020-03-29
41.14,-74.0,0.18355076021353608,dr76,dr76h16c,2020-03-29
41.14,-73.9,0.0,dr76,dr76n379,2020-03-29
41.14,-73.8,0.3084574580122605,dr7d,dr7d09k3,2020-03-29
41.14,-73.7,0.33873000730045383,dr7d,dr7d4cm3,2020-03-29
41.14,-73.6,0.0,dr7d,dr7dj1q1,2020-03-29
41.14,-72.4,0.0,drkd,drkd03rc,2020-03-29
41.14,-72.3,0.0,drkd,drkd4c29,2020-03-29
41.15,-74.2,0.5288293786014078,dr74,dr74pe1h,2020-03-29
41.15,-74.1,0.0,dr76,dr761g4h,2020-03-29
41.15,-74.0,0.1529001082379909,dr76,dr76h54u,2020-03-29
41.15,-73.9,0.0,dr76,dr76n75s,2020-03-29
41.15,-73.8,0.3220970954840465,dr7d,dr7d0ehk,2020-03-29
41.15,-73.7,0.36284826488831723,dr7d,dr7d4gjk,2020-03-29
41.15,-73.6,0.0,dr7d,dr7dj5nh,2020-03-29
41.15,-72.3,0.0,drkd,drkd4g0s,2020-03-29
41.15,-72.2,0.0,drkd,drkdj51s,2020-03-29
41.16,-74.3,0.0,dr74,dr74jkbq,2020-03-29
41.16,-74.2,0.24510486633673498,dr74,dr74pscn,2020-03-29
41.16,-74.1,0.19974622091672517,dr76,dr761ufn,2020-03-29
41.16,-74.0,0.21143012886060006,dr76,dr76hhfy,2020-03-29
41.16,-73.9,0.3529103641046073,dr76,dr76nkgw,2020-03-29
41.16,-73.8,0.3592721170438645,dr7d,dr7d0suq,2020-03-29
41.16,-73.7,0.409169703498905,dr7d,dr7d4uvq,2020-03-29
41.16,-73.6,0.0,dr7d,dr7djhyn,2020-03-29
41.16,-72.2,0.4446561974935868,drkd,drkdjhcw,2020-03-29
41.17,-74.2,0.0,dr74,dr74pwc0,2020-03-29
41.17,-74.1,0.1692733680208492,dr76,dr761yf0,2020-03-29
41.17,-74.0,0.22639808902452535,dr76,dr76hnfb,2020-03-29
41.17,-73.9,0.3936841330325242,dr76,dr76nqg8,2020-03-29
41.17,-73.8,0.3035971453596843,dr7d,dr7d0wu2,2020-03-29
41.17,-73.7,0.4065971148014363,dr7d,dr7d4yv2,2020-03-29
41.17,-73.6,0.0,dr7d,dr7djny0,2020-03-29
41.17,-72.4,0.0,drkd,drkd0qzb,2020-03-29
41.17,-72.2,0.0,drkd,drkdjnc8,2020-03-29
41.18,-74.3,0.0,dr74,dr74m286,2020-03-29
41.18,-74.2,0.30812542677401855,dr74,dr74r894,2020-03-29
41.18,-74.1,0.1764525659082017,dr76,dr763bd4,2020-03-29
41.18,-74.0,0.19888535388598713,dr76,dr76k0df,2020-03-29
41.18,-73.9,0.0,dr76,dr76q2ed,2020-03-29
41.18,-73.8,0.38462881629525864,dr7d,dr7d28s6,2020-03-29
41.18,-73.7,0.3908020161427418,dr7d,dr7d6bt6,2020-03-29
41.18,-73.6,0.36348633632394456,dr7d,dr7dm0w4,2020-03-29
41.18,-73.5,0.0,dr7d,dr7dr2wf,2020-03-29
41.19,-74.3,0.0,dr74,dr74m62m,2020-03-29
41.19,-74.2,0.0,dr74,dr74rd3j,2020-03-29
41.19,-74.1,0.18435086534725853,dr76,dr763f6j,2020-03-29
41.19,-74.0,0.17150996557604406,dr76,dr76k46v,2020-03-29
41.19,-73.9,0.44822117972359204,dr76,dr76q67t,2020-03-29
41.19,-73.8,0.47906800641601416,dr7d,dr7d2dkm,2020-03-29
41.19,-73.7,0.3794669997447252,dr7d,dr7d6fmm,2020-03-29
41.19,-73.6,0.0,dr7d,dr7dm4qj,2020-03-29
41.19,-73.5,0.0,dr7d,dr7dr6qv,2020-03-29
41.2,-74.4,0.0,dr74,dr746upx,2020-03-29
41.2,-74.3,0.0,dr74,dr74mk0r,2020-03-29
41.2,-74.2,0.0,dr74,dr74rs1p,2020-03-29
41.2,-74.1,0.21665281544163167,dr76,dr763u4p,2020-03-29
41.2,-74.0,0.16365431619147716,dr76,dr76kh4z,2020-03-29
41.2,-73.9,0.3638497435434151,dr76,dr76qk5x,2020-03-29
41.2,-73.8,0.3525650474044188,dr7d,dr7d2shr,2020-03-29
41.2,-73.7,0.32659164803945856,dr7d,dr7d6ujr,2020-03-29
41.2,-73.6,0.0,dr7d,dr7dmhnp,2020-03-29
41.2,-73.5,0.0,dr7d,dr7drknz,2020-03-29
41.21,-74.4,0.0,dr74,dr746yp9,2020-03-29
41.21,-74.3,0.0,dr74,dr74mq03,2020-03-29
41.21,-74.2,0.3325927634892699,dr74,dr74rw11,2020-03-29
41.21,-74.1,0.2134474186175172,dr76,dr763y41,2020-03-29
41.21,-74.0,0.17398328523409679,dr76,dr76kn4c,2020-03-29
41.21,-73.9,0.4071345187160651,dr76,dr76qq59,2020-03-29
41.21,-73.8,0.3995019102078545,dr7d,dr7d2wh3,2020-03-29
41.21,-73.7,0.36159927010869364,dr7d,dr7d6yj3,2020-03-29
41.21,-73.6,0.0,dr7d,dr7dmnn1,2020-03-29
41.21,-73.5,0.0,dr7d,dr7drqnc,2020-03-29
41.22,-74.4,0.0,dr74,dr746zze,2020-03-29
41.22,-74.3,0.0,dr74,dr74mrb7,2020-03-29
41.22,-74.2,0.8401888804083537,dr74,dr74rxc5,2020-03-29
41.22,-74.0,0.18794126204113185,dr76,dr76kpfg,2020-03-29
41.22,-73.9,0.0,dr76,dr76qrge,2020-03-29
41.22,-73.8,0.0,dr7d,dr7d2xu7,2020-03-29
41.22,-73.7,0.3972314723563623,dr7d,dr7d6zv7,2020-03-29
41.22,-73.6,0.0,dr7d,dr7dmpy5,2020-03-29
41.22,-73.5,0.0,dr7d,dr7drryg,2020-03-29
41.23,-74.4,0.0,dr74,dr74dcxw,2020-03-29
41.23,-74.3,0.0,dr74,dr74t38q,2020-03-29
41.23,-74.2,0.0,dr74,dr74x99n,2020-03-29
41.23,-74.1,0.0,dr76,dr769cdn,2020-03-29
41.23,-74.0,0.0,dr76,dr76s1dy,2020-03-29
41.23,-73.9,0.0,dr76,dr76w3ew,2020-03-29
41.23,-73.8,0.4261841912540002,dr7d,dr7d89sq,2020-03-29
41.23,-73.7,0.349484644453162,dr7d,dr7ddctq,2020-03-29
41.23,-73.6,0.0,dr7d,dr7dt1wn,2020-03-29
41.23,-73.5,0.0,dr7d,dr7dx3wy,2020-03-29
41.24,-74.4,0.0,dr74,dr74dgx8,2020-03-29
41.24,-74.3,0.0,dr74,dr74t782,2020-03-29
41.24,-74.2,0.5237835420414814,dr74,dr74xe90,2020-03-29
41.24,-74.0,0.0,dr76,dr76s5db,2020-03-29
41.24,-73.9,0.3972139127557538,dr76,dr76w7e8,2020-03-29
41.24,-73.8,0.0,dr7d,dr7d8es2,2020-03-29
41.24,-73.7,0.3999420263775236,dr7d,dr7ddgt2,2020-03-29
41.24,-73.6,0.0,dr7d,dr7dt5w0,2020-03-29
41.24,-73.5,0.0,dr7d,dr7dx7wb,2020-03-29
41.25,-74.5,0.0,dr74,dr748tqf,2020-03-29
41.25,-74.4,0.0,dr74,dr74dvrd,2020-03-29
41.25,-74.3,0.0,dr74,dr74tm26,2020-03-29
41.25,-74.2,0.28645728921113867,dr74,dr74xt34,2020-03-29
41.25,-74.0,0.2325610882331462,dr76,dr76sj6f,2020-03-29
41.25,-73.9,0.0,dr76,dr76wm7d,2020-03-29
41.25,-73.8,0.0,dr7d,dr7d8tk6,2020-03-29
41.25,-73.7,0.41286532090615335,dr7d,dr7ddvm6,2020-03-29
41.25,-73.6,0.0,dr7d,dr7dtjq4,2020-03-29
41.25,-73.5,0.0,dr7d,dr7dxmqf,2020-03-29
41.25,-72.2,0.0,drkd,drkdtj3d,2020-03-29
41.26,-74.4,0.2347555734017154,dr74,dr74dzps,2020-03-29
41.26,-74.3,0.24580400679009778,dr74,dr74tr0k,2020-03-29
41.26,-74.2,0.0,dr74,dr74xx1h,2020-03-29
41.26,-74.0,0.0,dr76,dr76sp4u,2020-03-29
41.26,-73.9,0.0,dr76,dr76wr5s,2020-03-29
41.26,-73.8,0.37314117361465327,dr7d,dr7d8xhk,2020-03-29
41.26,-73.7,0.41428600153800293,dr7d,dr7ddzjk,2020-03-29
41.26,-73.6,0.4278449258289351,dr7d,dr7dtpnh,2020-03-29
41.26,-73.5,0.0,dr7d,dr7dxrnu,2020-03-29
41.26,-72.0,0.0,drkf,drkf9x5h,2020-03-29
41.27,-74.5,0.0,dr74,dr74b8yz,2020-03-29
41.27,-74.4,0.0,dr74,dr74fbzx,2020-03-29
41.27,-74.3,0.2460160001106056,dr74,dr74v2br,2020-03-29
41.27,-74.2,0.32639661155045413,dr74,dr74z8cp,2020-03-29
41.27,-74.1,0.0,dr76,dr76cbfp,2020-03-29
41.27,-74.0,0.252953274604286,dr76,dr76u0fz,2020-03-29
41.27,-73.9,0.0,dr76,dr76y2gx,2020-03-29
41.27,-73.8,0.3948411531670831,dr7d,dr7db8ur,2020-03-29
41.27,-73.7,0.0,dr7d,dr7dfbvr,2020-03-29
41.27,-73.6,0.0,dr7d,dr7dv0yp,2020-03-29
41.27,-73.5,0.0,dr7d,dr7dz2yz,2020-03-29
41.27,-72.1,0.0,drkd,drkdz2fr,2020-03-29
41.27,-72.0,0.0,drkf,drkfc8gp,2020-03-29
41.28,-74.5,0.0,dr74,dr74bdyc,2020-03-29
41.28,-74.4,0.2628071273657473,dr74,dr74ffz9,2020-03-29
41.28,-74.3,0.0,dr74,dr74v6b3,2020-03-29
41.28,-74.2,0.0,dr74,dr74zdc1,2020-03-29
41.28,-74.1,0.0,dr76,dr76cff1,2020-03-29
41.28,-74.0,0.22620364703409226,dr76,dr76u4fc,2020-03-29
41.28,-73.9,0.0,dr76,dr76y6g9,2020-03-29
41.28,-73.8,0.0,dr7d,dr7dbdu3,2020-03-29
41.28,-73.7,0.4025212643263091,dr7d,dr7dffv3,2020-03-29
41.28,-73.6,0.44513054977285643,dr7d,dr7dv4y1,2020-03-29
41.28,-73.5,0.0,dr7d,dr7dz6yc,2020-03-29
41.28,-72.0,0.0,drkf,drkfcdg1,2020-03-29
41.29,-74.6,0.0,dr6f,dr6fyktg,2020-03-29
41.29,-74.5,0.0,dr74,dr74bswg,2020-03-29
41.29,-74.4,0.0,dr74,dr74fuxe,2020-03-29
41.29,-74.3,0.2322010400692427,dr74,dr74vk87,2020-03-29
41.29,-74.2,0.24399194113346795,dr74,dr74zs95,2020-03-29
